City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
630,Katy,US,29.7858,-95.8244,86.76,78,42,3.0,scattered clouds
631,Kununurra,AU,-15.7667,128.7333,85.98,26,62,9.22,broken clouds
632,Isiro,CD,2.7739,27.616,66.81,99,96,2.33,overcast clouds
633,Coari,BR,-4.085,-63.1414,77.14,65,100,2.86,overcast clouds
634,Sherlovaya Gora,RU,50.5667,116.25,65.57,61,93,8.43,overcast clouds
635,Karlskoga,SE,59.3267,14.5239,58.91,90,50,3.94,scattered clouds
636,Ola,RU,59.5833,151.2833,56.28,96,100,1.66,moderate rain
637,Miri,MY,4.4148,114.0089,91.54,66,40,5.75,scattered clouds
638,Labuhan,ID,-6.8844,112.2051,83.75,57,2,5.61,clear sky
639,Gudari,IN,19.35,83.7833,87.13,64,37,8.41,scattered clouds
640,Fairbanks,US,64.8378,-147.7164,72.01,52,90,6.91,overcast clouds
641,Cedar City,US,37.6775,-113.0619,74.37,50,1,11.5,clear sky
642,Chirongui,YT,-12.9319,45.1483,75.13,67,42,19.84,scattered clouds
643,Ekuvukeni,ZA,-28.4675,30.1551,38.88,66,0,3.24,clear sky
644,Skerries,IE,53.5828,-6.1083,61.0,84,1,7.94,clear sky
645,Deori,IN,21.45,82.6167,82.35,72,100,12.35,overcast clouds
646,Port Augusta,AU,-32.5,137.7667,66.34,34,7,18.19,clear sky
647,Inirida,CO,3.8653,-67.9239,72.5,98,100,2.1,overcast clouds
648,Avera,US,33.194,-82.5271,78.75,70,54,3.47,broken clouds
649,Waynesville,US,35.4887,-82.9887,72.01,95,17,1.01,few clouds
650,Santiago,CL,-33.4569,-70.6483,51.85,72,75,5.75,broken clouds
651,Codrington,AU,-38.2667,141.9667,57.16,85,93,18.16,light rain
652,Morro Bay,US,35.3658,-120.8499,74.28,84,55,1.01,broken clouds
653,Ust-Karsk,RU,52.7011,118.8077,63.73,89,99,5.12,light rain
654,Mutis,CO,6.2262,-77.4044,76.75,87,100,5.95,overcast clouds
655,Buin,CL,-33.7333,-70.75,52.74,93,69,1.99,broken clouds
656,Lagoa Vermelha,BR,-28.2086,-51.5258,64.83,67,100,7.16,overcast clouds
657,San-Pedro,CI,4.7485,-6.6363,75.04,82,31,6.11,scattered clouds
658,Esmeraldas,BR,-19.7625,-44.3139,59.86,68,0,4.74,clear sky
659,Burdur,TR,37.7203,30.2908,54.3,100,0,0.0,clear sky
660,Arrifes,PT,37.7667,-25.7,64.65,94,40,6.91,light intensity drizzle
661,Batticaloa,LK,7.7102,81.6924,85.08,61,98,6.02,overcast clouds
662,Ettenheim,DE,48.25,7.8167,66.43,82,77,3.8,broken clouds
663,Evensk,RU,61.95,159.2333,49.57,99,100,8.59,light rain
664,Oksfjord,NO,70.2396,22.3479,51.87,98,100,5.7,light rain
665,Mount Isa,AU,-20.7333,139.5,73.17,18,78,10.36,broken clouds
666,Verkh-Usugli,RU,52.7,115.1667,60.67,78,100,5.01,overcast clouds
667,Linjiang,CN,41.8069,126.9078,90.63,46,87,4.83,overcast clouds
668,Sand Springs,US,36.1398,-96.1089,79.48,88,1,4.61,clear sky
669,Katastarion,GR,37.8333,20.7667,78.71,68,0,2.3,clear sky
670,Luis Correia,BR,-2.8792,-41.6669,76.84,82,11,8.5,few clouds
671,San Carlos,VE,9.6612,-68.5827,72.97,96,100,2.37,overcast clouds
672,Deyang,CN,31.1302,104.382,82.89,73,17,2.35,few clouds
673,Turmalina,BR,-17.2856,-42.73,53.4,96,0,1.59,clear sky
674,Garowe,SO,8.4054,48.4845,74.35,60,88,25.26,overcast clouds
675,Harlingen,US,26.1906,-97.6961,84.34,93,40,9.22,scattered clouds
676,Luau,AO,-10.7073,22.2247,57.51,45,44,7.4,scattered clouds
677,Marseille,FR,43.3333,5.5,70.84,64,13,2.26,few clouds
678,Port Lincoln,AU,-34.7333,135.8667,60.49,66,55,20.54,broken clouds
679,Vila Franca Do Campo,PT,37.7167,-25.4333,66.61,85,57,7.47,broken clouds
680,Koumac,NC,-20.5667,164.2833,74.61,62,18,16.89,few clouds
681,Champasak,LA,14.75,106.0,81.48,84,100,2.48,overcast clouds
682,Staryy Nadym,RU,65.6118,72.6842,53.2,64,95,9.95,overcast clouds
683,Matamoros,MX,25.5333,-103.25,86.11,26,80,6.17,broken clouds
684,Ibra,OM,22.6906,58.5334,86.59,51,91,6.82,overcast clouds
685,Manjeshwar,IN,12.7194,74.8861,77.95,90,99,8.16,overcast clouds
686,Dinghai,CN,26.2847,119.7936,94.12,75,90,10.0,overcast clouds
687,Carbondale,US,37.7273,-89.2168,79.23,100,1,0.0,mist
688,Umm Kaddadah,SD,13.6017,26.6876,81.18,60,95,12.68,overcast clouds
689,Maridi,SS,4.9158,29.4742,65.89,99,100,1.61,moderate rain
690,El Tigre,VE,8.8875,-64.2454,72.84,96,100,7.2,overcast clouds
691,Gavalou,GR,38.5333,21.5333,78.48,48,0,4.45,clear sky
692,Tezu,IN,27.9167,96.1667,81.55,94,100,0.22,overcast clouds
693,Phan Thiet,VN,10.9333,108.1,87.33,61,35,14.92,scattered clouds
694,Saryagash,KZ,41.4511,69.1701,91.36,12,0,3.11,clear sky
695,Martapura,ID,-3.4167,114.85,87.89,58,20,11.5,few clouds
696,Lasa,IT,46.6166,10.7002,62.02,88,100,1.48,light rain
697,Carauari,BR,-4.8828,-66.8958,75.24,75,25,1.99,scattered clouds
698,Kruisfontein,ZA,-34.0033,24.7314,53.89,34,100,12.01,overcast clouds
699,Deoria,IN,26.5047,83.7872,85.96,72,100,7.99,overcast clouds
700,Taraz,KZ,42.9,71.3667,90.01,18,0,4.47,clear sky
701,Cuenca,EC,-2.8833,-78.9833,53.1,92,83,1.63,broken clouds
702,Koulamoutou,GA,-1.1303,12.4736,70.86,94,93,1.28,overcast clouds
703,Albemarle,US,35.3501,-80.2001,80.6,93,1,0.0,clear sky
704,Ahtopol,BG,42.1,27.95,61.27,80,0,6.22,clear sky
705,Benjamin Aceval,PY,-24.9667,-57.5667,80.74,44,99,5.77,moderate rain
706,Trincomalee,LK,8.5711,81.2335,83.03,72,100,22.73,overcast clouds
707,Ganzhou,CN,28.8184,115.4327,90.36,58,65,3.04,broken clouds
708,Marondera,ZW,-18.1853,31.5519,36.16,92,0,8.63,clear sky
709,Nanyang,CN,32.9947,112.5328,88.16,62,0,3.02,light rain
710,Besikduzu,TR,41.052,39.2284,76.89,84,34,4.65,scattered clouds
711,Deputatskiy,RU,69.3,139.9,58.71,52,100,4.68,overcast clouds
712,Pafos,CY,34.7667,32.4167,76.91,50,0,6.91,clear sky
713,Otradnoye,RU,59.7775,30.8181,64.96,65,63,3.53,broken clouds
714,Matay,EG,28.419,30.7792,76.15,63,0,10.07,clear sky
715,Inta,RU,66.0317,60.1659,45.59,89,98,6.98,overcast clouds
716,Itaituba,BR,-4.2761,-55.9836,74.23,57,100,1.39,overcast clouds
717,Daru,PG,-9.0763,143.2092,78.04,77,100,12.91,overcast clouds
718,Concepcion Del Oro,MX,24.6333,-101.4167,71.31,35,37,10.83,scattered clouds
719,Valdivia,CL,-39.8142,-73.2459,37.63,93,6,1.99,clear sky
720,Nanzhang,CN,31.7765,111.8386,88.47,61,0,4.21,light rain
721,Mogadishu,SO,2.0371,45.3438,76.32,76,9,18.57,clear sky
722,Amarante Do Maranhao,BR,-5.5667,-46.7422,72.27,54,6,3.78,clear sky
723,Vikhorevka,RU,56.1201,101.1636,80.19,39,100,7.61,overcast clouds
